,AreaName,Price ($),lat,lng,KMeans_Cluster
544,Rexdale,664900,43.723648,-79.589729,2
545,Wexford - Maryvale,649000,43.755215,-79.30976899999997,2
546,Rockcliffe - Smythe,322000,43.676445,-79.505966,0
547,Downtown,469900,43.642139,-79.37571,0
548,Danforth Village,499000,43.691113,-79.291534,0
549,Downtown,588000,43.659618,-79.379684,2
550,Swansea,329900,43.636173,-79.47075699999998,0
551,Mimico,435000,43.62381,-79.488022,0
552,Malvern,799000,43.819778,-79.211075,2
553,Mimico,359900,43.624207,-79.488228,0
554,The Queensway,479000,43.625931,-79.490524,0
555,Scarborough Junction,699900,43.723095,-79.260643,2
556,Bathurst Manor,349900,43.75357800000001,-79.448555,0
557,Downtown,369900,43.64904,-79.392258,0
558,Downtown,299800,43.655113,-79.384804,0
559,Downtown,512000,43.644173,-79.38942,0
560,Rockcliffe - Smythe,599900,43.680248,-79.483566,2
561,Jane and Finch,285000,43.740059,-79.50960500000002,0
562,Midtown Toronto,719000,43.66983,-79.414742,2
563,The Elms,299900,43.728195,-79.549736,0
564,Leslieville,747400,43.667385,-79.334412,2
565,Liberty Village,798000,43.638306,-79.414787,2
566,Downtown,849000,43.63968300000001,-79.39211999999998,2
567,Six Points,384900,43.644825,-79.53009,0
568,Bayview Village,449000,43.765289,-79.382339,0
569,Willowdale,399888,43.773746,-79.41551199999998,0
570,Downtown,489000,43.664845,-79.385933,0
571,Downtown,1599000,43.643799,-79.39960500000002,1
572,Leslieville,1200000,43.664089,-79.341415,1
573,Leslieville,953350,43.667133,-79.334404,2
574,Willowdale,929000,43.758667,-79.403778,2
575,Bridlewood,229900,43.79446400000001,-79.312782,0
576,Bayview Village,339900,43.767746,-79.370918,0
577,Niagara,629000,43.636234,-79.403122,2
578,Mimico,459000,43.631432,-79.473564,0
579,Clairlea,1090000,43.715702,-79.286171,1
580,North Toronto,414000,43.711781,-79.39164,0
581,Earlscourt,579000,43.67762000000001,-79.46127299999998,2
582,Downtown,399000,43.661045,-79.38166,0
583,Midtown Toronto,785000,43.675331,-79.397125,2
584,Willowdale,334800,43.779987,-79.412735,0
585,Humber Bay,649000,43.624374,-79.48554200000002,2
586,Downtown,499900,43.641346,-79.372421,0
587,Downtown,949900,43.669643,-79.380608,2
588,Silverstone,699900,43.745613,-79.600151,2
589,Pelmo Park,899000,43.711338,-79.51726500000002,2
590,Alderwood,777000,43.6105,-79.55011,2
591,Steeles,429000,43.814667,-79.326698,0
592,Woburn,343900,43.773685,-79.249619,0
593,L'Amoreaux,599800,43.800545,-79.299683,2
594,The Kingsway,439000,43.650345,-79.495689,0
595,York University Heights,499900,43.76520900000001,-79.500168,0
596,Downtown,399888,43.652222,-79.37087199999998,0
597,Downtown,332000,43.638477,-79.397987,0
598,Downtown,385000,43.649597,-79.388489,0
599,Dufferin Grove,449800,43.64962,-79.423973,0
600,Trinity - Bellwoods,508000,43.65464,-79.421013,0
601,Victoria Village,1088000,43.735703,-79.31237800000002,1
602,Downtown,349000,43.639381,-79.384064,0
603,Bayview Village,316000,43.765289,-79.382339,0
604,Nortown,1488000,43.720818,-79.425377,1
605,Woburn,275000,43.780956,-79.249779,0
606,Mimico,359900,43.62258900000001,-79.482445,0
607,Downtown,385800,43.659824,-79.362724,0
608,Old East York,159000,43.69614,-79.294983,0
609,Willowdale,718800,43.776451,-79.414017,2
610,Woodbine - Lumsden,1130000,43.693939,-79.306885,1
611,Willowdale,325000,43.75666,-79.407364,0
612,Rexdale,259999,43.75901,-79.588539,0
613,Niagara,869900,43.644657,-79.411919,2
614,High Park North,1299000,43.659706,-79.464279,1
615,Rexdale,289900,43.750534,-79.581467,0
616,Kingsview Village,529900,43.698036,-79.54692800000002,0
617,Newtonbrook,328000,43.788425,-79.390388,0
618,Newtonbrook,468000,43.795891,-79.42712399999998,0
619,Malvern,269000,43.809708,-79.22116899999997,0
620,Niagara,368900,43.638512,-79.400894,0
621,Midtown Toronto,345000,43.701252,-79.39589699999998,0
622,Steeles,438888,43.81226,-79.32494399999999,0
623,Humber Bay Shores,339900,43.62696500000001,-79.47848499999998,0
624,Roncesvalles Village,1450000,43.642044,-79.438721,1
625,Rexdale,319900,43.724766,-79.616486,0
626,Mimico,1199000,43.631355,-79.474609,1
627,Agincourt,332000,43.77861400000001,-79.281258,0
628,Downtown,399900,43.648296,-79.39295200000002,0
629,Little Portugal,949000,43.647655,-79.43049599999998,2
630,Islington - City Centre West,359900,43.644081,-79.5289,0
631,Don Valley Village,425800,43.794937,-79.352112,0
632,Downtown,719000,43.669456,-79.387474,2
633,The Westway,309900,43.695362,-79.55070500000002,0
634,Downtown,549900,43.665749,-79.385513,2
635,Midtown Toronto,319000,43.689022,-79.402077,0
636,The Beach,611000,43.674232,-79.307144,2
637,Humberlea,199900,43.731236,-79.531784,0
638,Willowdale,389900,43.757996,-79.409592,0
639,Willowdale,420000,43.773746,-79.41551199999998,0
640,Bayview Village,1299000,43.788948,-79.372192,1
641,Mount Dennis,319000,43.686134,-79.491875,0
642,Malvern,419990,43.79277,-79.229561,0
643,High Park North,1199000,43.655979,-79.455147,1
644,York University Heights,950000,43.764462,-79.504471,2
645,Bathurst Manor,1420000,43.761913,-79.45127099999998,1
646,Downtown,465000,43.647224,-79.391098,0
647,Downtown,409800,43.647224,-79.391098,0
648,Niagara,398880,43.636837,-79.406052,0
649,Mimico,459900,43.624207,-79.488228,0
650,Silverthorn,559900,43.686016,-79.47228199999998,2
651,Woburn,319000,43.78167,-79.247215,0
652,Rexdale,629000,43.719517,-79.56390400000002,2
653,Islington - City Centre West,314900,43.609169,-79.558167,0
654,Willowdale,479800,43.769829,-79.413467,0
655,Downsview,339000,43.726418,-79.47994200000002,0
656,Islington - City Centre West,287900,43.64397,-79.528503,0
657,Swansea,639500,43.636818,-79.47419000000002,2
658,Midtown Toronto,539000,43.672318,-79.388817,2
659,Downtown,898000,43.65036,-79.393578,2
660,Willowdale,484900,43.776028,-79.412056,0
661,Willowdale,489900,43.778435,-79.41333,0
662,Islington - City Centre West,1400000,43.6381,-79.521408,1
663,Little Portugal,255990,43.642391,-79.424736,0
664,Midtown Toronto,449800,43.671303,-79.384689,0
665,York University Heights,799000,43.765755,-79.496803,2
666,Downtown,574900,43.650372,-79.382347,2
667,Downtown,429900,43.670547,-79.380585,0
668,Bathurst Manor,1279000,43.756145,-79.45931999999998,1
669,Rexdale,629900,43.722485,-79.563148,2
670,Mimico,329800,43.627304,-79.47686800000002,0
671,Lansing,598000,43.760517,-79.411743,2
672,Downtown,339000,43.638866,-79.398438,0
673,Downtown,419000,43.6395,-79.393425,0
674,Oakwood Village,1499000,43.682838,-79.441528,1
675,Henry Farm,400000,43.774746,-79.336929,0
676,Humber Bay Shores,529900,43.627644,-79.478188,0
677,Niagara,549900,43.63641,-79.402,2
678,Downtown,549900,43.643486,-79.392303,2
679,Rockcliffe - Smythe,799900,43.677685,-79.472687,2
680,Agincourt,279500,43.779205,-79.28151700000002,0
681,Armour Heights,1590000,43.743423,-79.426872,1
682,Downtown,838000,43.668785,-79.384766,2
683,Lawrence Heights,289000,43.714592,-79.452911,0
684,Downsview,348000,43.750595,-79.464058,0
685,Willowdale,349000,43.774658,-79.412415,0
686,Maple Leaf,1264000,43.720005,-79.475037,1
687,Sunnyside,339900,43.636387,-79.466263,0
688,Rexdale,324900,43.724556,-79.616455,0
689,Sunnyside,330000,43.636387,-79.466263,0
690,Mimico,649000,43.630383,-79.47627299999998,2
691,Downtown,458000,43.64924600000001,-79.375755,0
692,Mimico,417900,43.624969,-79.478081,0
693,Riverside,1099000,43.664547,-79.348579,1
694,Upper Beaches,799000,43.67691,-79.304825,2
695,Kennedy Park,319900,43.724361,-79.251663,0
696,Maple Leaf,979900,43.713287,-79.48689300000002,2
697,Islington - City Centre West,325000,43.640293,-79.559761,0
698,Downtown,599000,43.669643,-79.380608,2
699,Islington - City Centre West,414900,43.643925,-79.528885,0
700,Downtown,269900,43.647514,-79.3927,0
701,Downtown,629000,43.668777,-79.383995,2
702,The Queensway,269999,43.623482,-79.516762,0
703,Lawrence Park South,539900,43.707275,-79.399559,2
704,Downsview,179900,43.72578,-79.48075899999998,0
705,Bayview Village,289999,43.766068,-79.382774,0
706,Willowdale,299900,43.779659,-79.414589,0
707,Leaside,329900,43.701004,-79.3731,0
708,Swansea,334000,43.636292,-79.470467,0
709,Newtonbrook,359900,43.780464,-79.447006,0
710,Downtown,372000,43.639851,-79.38243100000003,0
711,Lansing,458800,43.760658,-79.41581,0
712,Downtown,748000,43.648827,-79.385551,2
713,Rexdale,109900,43.722031,-79.543945,0
714,Thorncliffe Park,200000,43.705597,-79.345993,0
715,Lansing,659000,43.760517,-79.411743,2
716,Downtown,1188800,43.659534,-79.382828,1
717,Willowdale,569000,43.760952,-79.41038499999998,2
718,Henry Farm,364900,43.774895,-79.345955,0
719,Mimico,729900,43.624207,-79.488228,2
720,Downtown,289000,43.641632,-79.38205,0
721,Lawrence Heights,315000,43.715069,-79.4533,0
722,Downtown,589900,43.641346,-79.372421,2
723,Henry Farm,358000,43.774376,-79.346603,0
724,Humber Bay Shores,649900,43.624306,-79.480461,2
725,Islington - City Centre West,420990,43.63802,-79.558617,0
726,Fairbank,949900,43.702934,-79.449738,2
727,Riverdale,209000,43.659657,-79.346878,0
728,Midtown Toronto,434900,43.670319,-79.394432,0
729,Leslieville,799000,43.671772,-79.334923,2
730,Downtown,474900,43.645695,-79.376144,0
731,Little Portugal,409900,43.642391,-79.424736,0
732,Downtown,474900,43.645695,-79.376144,0
733,Midtown Toronto,330000,43.710964,-79.37915799999998,0
734,Little Portugal,495000,43.642391,-79.424736,0
735,Malvern,399000,43.793896,-79.234688,0
736,Downtown,388000,43.640266,-79.391006,0
737,Downtown,272000,43.660152,-79.364891,0
738,Downtown,399000,43.640057,-79.393967,0
739,Wallace Emerson,119000,43.667503,-79.44208499999998,0
740,Little Portugal,398900,43.642563,-79.42572,0
741,Downtown,354900,43.640526,-79.397102,0
742,Downtown,369900,43.664471,-79.410561,0
743,Davenport,499000,43.670422,-79.45005,0
744,Downtown,375000,43.64286,-79.38073,0
745,Downtown,538000,43.667915,-79.375679,2
746,Downtown,459000,43.660137,-79.38587199999998,0
747,Toronto,299900,43.64020900000001,-79.42394300000002,0
748,Midtown Toronto,890000,43.687538,-79.397873,2
749,Downtown,619000,43.640381,-79.397339,2
750,Niagara,428800,43.637432,-79.401039,0
751,King West Village,579900,43.642071,-79.41458100000001,2
752,Yonge and Lawrence,1589000,43.72861500000001,-79.40226700000002,1
753,Downtown,499000,43.661896,-79.38575,0
754,Downtown,539900,43.661045,-79.38166,2
755,Midtown Toronto,513000,43.701771,-79.421219,0
756,Downtown,469000,43.660149,-79.360886,0
757,Downtown,383000,43.644699,-79.390953,0
758,Midtown Toronto,459000,43.708008,-79.400787,0
759,Downtown,549900,43.647381,-79.387276,2
760,Downtown,439000,43.66544,-79.383354,0
761,Downtown,429000,43.670372,-79.384468,0
762,Downtown,478000,43.659328,-79.382675,0
763,Little Portugal,305990,43.641697,-79.42343100000002,0
764,The Beach,799900,43.670467,-79.293976,2
765,Little Portugal,295000,43.641697,-79.42343100000002,0
766,Downtown,888000,43.64016,-79.396309,2
767,Midtown Toronto,879900,43.672421,-79.38703199999998,2
768,Downtown,599900,43.661385,-79.380608,2
769,Little Portugal,799900,43.647221,-79.426056,2
770,Mount Pleasant West,1355000,43.711609,-79.3955,1
771,Niagara,679000,43.636234,-79.403122,2
772,Downtown,439800,43.656731,-79.383461,0
773,Wallace Emerson,119000,43.667503,-79.44208499999998,0
774,Downtown,348888,43.638866,-79.398438,0
775,Downtown,399900,43.63932,-79.385727,0
776,Niagara,249900,43.63966,-79.41577099999998,0
777,Downtown,798800,43.650082,-79.35797099999998,2
778,Downtown,259000,43.660152,-79.364891,0
779,Liberty Village,509900,43.638607,-79.411858,0
780,Downtown,819900,43.667671,-79.37151300000002,2
781,Downtown,998000,43.64680900000001,-79.390182,2
782,Midtown Toronto,849900,43.696033,-79.395668,2
783,Entertainment District,589900,43.642208,-79.383728,2
784,Niagara,619000,43.636234,-79.403122,2
785,Downtown,599000,43.642509,-79.377365,2
786,Downtown,415800,43.661896,-79.38575,0
787,Downtown,474900,43.648006,-79.396835,0
788,Midtown Toronto,362990,43.696835,-79.393997,0
789,Downtown,612000,43.642273,-79.372704,2
790,Niagara,323000,43.63673,-79.40050500000002,0
791,Downtown,530000,43.644173,-79.38942,0
792,Church and Wellesley,244900,43.66708,-79.383156,0
793,Wallace Emerson,619000,43.661896,-79.443748,2
794,Downtown,1199000,43.659206,-79.369415,1
795,Downtown,375000,43.649731,-79.365303,0
796,Leslieville,649000,43.666817,-79.31765,2
797,Trinity - Bellwoods,624999,43.65094000000001,-79.410881,2
798,Downtown,829900,43.650604,-79.390419,2
799,Niagara,369900,43.637035,-79.402863,0
800,East Danforth,479900,43.685455,-79.313133,0
801,Midtown Toronto,599000,43.672985,-79.38703199999998,2
802,Downtown,385000,43.642509,-79.377365,0
803,Niagara,549900,43.63673,-79.40050500000002,2
804,Midtown Toronto,364900,43.684273,-79.41111,0
805,Downtown,469900,43.642139,-79.37571,0
806,Downtown,628000,43.647224,-79.391098,2
807,Midtown Toronto,374900,43.697487,-79.38855,0
808,Parkdale,959900,43.634659,-79.436211,2
809,Niagara,484900,43.636234,-79.403122,0
810,Downtown,329000,43.643566,-79.401031,0
811,Downtown,469000,43.647663,-79.390419,0
812,Toronto,298500,43.640335,-79.424477,0
813,High Park North,795900,43.65448,-79.467651,2
814,Downtown,419000,43.641788,-79.381874,0
815,Swansea,315000,43.636292,-79.470467,0
816,Earlscourt,449000,43.680565,-79.465034,0
817,East Danforth,354900,43.685455,-79.313133,0
818,Downtown,449900,43.652817,-79.367737,0
819,Niagara,399900,43.637207,-79.403572,0
820,Downtown,449900,43.645069,-79.390862,0
821,Downtown,799900,43.655689,-79.399826,2
822,Humberlea,669900,43.730122,-79.534042,2
823,Old East York,1199999,43.692318,-79.291946,1
824,Midtown Toronto,1050000,43.717461,-79.37886,1
825,Lambton Baby Point,799900,43.648243,-79.486626,2
826,Rexdale,299000,43.744255,-79.60462199999998,0
827,Islington - City Centre West,400000,43.609573,-79.557335,0
828,Willowdale,224800,43.75811,-79.409081,0
829,Kennedy Park,319000,43.724361,-79.251663,0
830,Don Mills,289900,43.747749,-79.348656,0
831,Don Valley Village,1098000,43.785618,-79.342804,1
832,Downsview,340000,43.750595,-79.464058,0
833,Wexford - Maryvale,674900,43.732147,-79.300087,2
834,Woburn,630000,43.77104600000001,-79.20991500000002,2
835,Milliken,575000,43.800041,-79.31527700000002,2
836,Flemingdon Park,229000,43.711422,-79.333313,0
837,Tam O'Shanter,499900,43.785709,-79.293724,0
838,Midtown Toronto,449000,43.690762,-79.43740799999998,0
839,Weston,300000,43.69976,-79.51849399999998,0
840,Islington - City Centre West,319000,43.643925,-79.528885,0
841,Henry Farm,550000,43.773922,-79.345726,2
842,Bendale,699000,43.746624,-79.253967,2
843,Willowdale,628800,43.760464,-79.410248,2
844,York University Heights,759000,43.765575,-79.499489,2
845,Woburn,335000,43.780956,-79.249779,0
846,Rexdale,659900,43.717579,-79.566345,2
847,Mimico,343000,43.622883,-79.481972,0
848,Leaside,499000,43.714638,-79.35463,0
849,Jane and Finch,315000,43.764374,-79.49455999999998,0
850,Willowdale,472000,43.756294,-79.406532,0
851,Downsview,569900,43.738796,-79.506371,2
852,Eringate - Centennial - West Deane,789000,43.660442,-79.568619,2
853,South Cedarbrae,599000,43.745686,-79.236183,2
854,Birch Cliff,989000,43.698494,-79.263435,2
855,Bridlewood,289000,43.79488,-79.313713,0
856,Scarborough Village,249500,43.742031,-79.213844,0
857,Silverstone,429900,43.74168,-79.598206,0
858,Rexdale,139995,43.747498,-79.58330500000002,0
859,L'Amoreaux,535000,43.793533,-79.323593,0
860,Jane and Finch,575000,43.742451,-79.521774,2
861,Humber Bay Shores,299999,43.62696500000001,-79.47848499999998,0
862,Toronto,658000,43.823734,-79.26403,2
863,Don Valley Village,472000,43.779041,-79.35199,0
864,Jane and Finch,689900,43.76384,-79.516586,2
865,Port Union,999900,43.790985,-79.152229,2
866,Willowdale,338800,43.776028,-79.412056,0
867,Bayview Village,382900,43.766087,-79.38183599999998,0
868,Don Valley Village,428800,43.773495,-79.358963,0
869,Newtonbrook,350000,43.781307,-79.415657,0
870,Bayview Village,649000,43.76498,-79.383522,2
871,Glen Park,899000,43.708736,-79.466133,2
872,Kingsview Village,229900,43.69582,-79.55632800000002,0
873,Humber Bay,377000,43.624374,-79.48554200000002,0
874,Jane and Finch,179900,43.745918,-79.515724,0
875,Malvern,649000,43.810703,-79.234848,2
876,Flemingdon Park,247000,43.710075,-79.331192,0
877,Rexdale,109000,43.722031,-79.543945,0
878,Rexdale,314900,43.736019,-79.600555,0
879,Malvern,369900,43.796494,-79.237122,0
880,Jane and Finch,588000,43.744061,-79.521606,2
881,Don Valley Village,389000,43.773495,-79.358963,0
882,Woburn,259000,43.78167,-79.247215,0
883,Victoria Village,299000,43.724998,-79.328636,0
884,Willowdale,279600,43.778435,-79.41333,0
885,Bayview Village,418000,43.769569,-79.369514,0
886,Mimico,418000,43.62273,-79.483192,0
887,Willowdale,669000,43.769665,-79.41378,2
888,Newtonbrook,849980,43.794113,-79.43051899999998,2
889,Henry Farm,495000,43.774895,-79.345955,0
890,Humber Summit,633100,43.75555,-79.568619,2
891,Willowdale,334900,43.779987,-79.412735,0
892,Humber Summit,207000,43.750095,-79.567474,0
893,Jane and Finch,343000,43.764614,-79.491989,0
894,Rexdale,129900,43.741695,-79.584373,0
895,Bendale,329000,43.773582,-79.25891899999998,0
896,Silverthorn,499900,43.681828,-79.462662,0
897,Mimico,324900,43.62381,-79.488022,0
898,Humber Summit,169900,43.750095,-79.567474,0
899,Islington - City Centre West,369000,43.609993,-79.55748,0
900,York University Heights,956000,43.749916,-79.503555,2
901,Humber Summit,150000,43.748459,-79.568283,0
902,Rouge,619900,43.823277,-79.215515,2
903,Rouge,650000,43.782482,-79.131035,2
904,McGregor Park,699999,43.743446,-79.278091,2
905,Mimico,344900,43.624207,-79.488228,0
906,Woodbine - Lumsden,899000,43.693295,-79.313347,2
907,Downsview,269900,43.726418,-79.47994200000002,0
908,Mimico,849000,43.618263,-79.50885799999998,2
909,York University Heights,699000,43.765301,-79.502525,2
910,Brookhaven,519000,43.699989,-79.496284,0
911,Victoria Village,264000,43.730324,-79.327217,0
912,Willowdale,428000,43.757988,-79.403625,0
913,Downsview,349900,43.726418,-79.47994200000002,0
914,Bayview Village,329000,43.769569,-79.369514,0
915,Newtonbrook,395000,43.780464,-79.447006,0
916,Steeles,368888,43.81361,-79.32341,0
917,Malvern,899000,43.815502,-79.216034,2
918,Wexford,849900,43.755329,-79.302849,2
919,Islington - City Centre West,339000,43.639202,-79.535423,0
920,Malvern,148000,43.803925,-79.216507,0
921,New Toronto,226900,43.601498,-79.51007800000002,0
922,Willowdale,309900,43.779163,-79.414513,0
923,Jane and Finch,273900,43.765266,-79.493652,0
924,Willowdale,609000,43.768574,-79.389618,2
925,Lawrence Heights,348800,43.71520200000001,-79.452354,0
926,Malvern,619000,43.815937,-79.223,2
927,Clairlea - Birchmount,699000,43.702419,-79.27436800000002,2
928,Willowdale,425000,43.771595,-79.412178,0
929,Roncesvalles Village,779000,43.645916,-79.441017,2
930,Tam O'Shanter,359999,43.775997,-79.305061,0
931,Humber Bay Shores,299000,43.629665,-79.477333,0
932,Bayview Village,235000,43.767937,-79.387955,0
933,Willowdale,319900,43.779163,-79.414513,0
934,Rouge,469900,43.796883,-79.15486899999998,0
935,Bendale,292000,43.773251,-79.25527199999998,0
